"","X","ID_SOCIETE","NOM_SOCIETE","TYPE_SOC","FUSION","FAILLITE","CREATION","ID_CA","ID_BRANCHE","ANNEE","Ch_Aff","NOM_BRANCHE","PRESTATION"
"433",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA322","B4",2008,"112680896","RESPONSABILITE CIVILE GENERALE",27964345
"434",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA323","B4",2009,"55626699","RESPONSABILITE CIVILE GENERALE",NA
"435",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA324","B4",2010,"55696856","RESPONSABILITE CIVILE GENERALE",NA
"436",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA325","B4",2011,"50107567","RESPONSABILITE CIVILE GENERALE",NA
"437",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA326","B4",2012,"57659151","RESPONSABILITE CIVILE GENERALE",NA
"438",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA327","B4",2013,"64394015","RESPONSABILITE CIVILE GENERALE",NA
"439",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA328","B4",2014,"87032836","RESPONSABILITE CIVILE GENERALE",0
"440",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA329","B4",2015,"101535190","RESPONSABILITE CIVILE GENERALE",NA
"441",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA330","B4",2016,"128687673","RESPONSABILITE CIVILE GENERALE",NA
"442",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA331","B4",2017,"188749946","RESPONSABILITE CIVILE GENERALE",NA
"443",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA332","B4",2018,"202440015","RESPONSABILITE CIVILE GENERALE",NA
"444",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA333","B4",2019,"297526317","RESPONSABILITE CIVILE GENERALE",NA
"445",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA334","B5",1987,"837157000","TRANSPORTS",0
"446",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA335","B5",1988,"422082382","TRANSPORTS",0
"447",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA336","B5",1989,"703594460","TRANSPORTS",0
"448",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA337","B5",1990,"349866602","TRANSPORTS",0
"449",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA338","B5",1991,"503277957","TRANSPORTS",0
"450",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA339","B5",1992,"642092155","TRANSPORTS",0
"451",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA340","B5",1993,"585316801","TRANSPORTS",0
"452",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA341","B5",1994,"833873000","TRANSPORTS",0
"453",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA342","B5",1995,"1202241000","TRANSPORTS",0
"454",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA343","B5",1996,"1440365000","TRANSPORTS",0
"455",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA344","B5",1997,"1143273000","TRANSPORTS",0
"456",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA345","B5",1998,"718516000","TRANSPORTS",0
"457",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA346","B5",1999,"535795000","TRANSPORTS",0
"458",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA347","B5",2000,"484132000","TRANSPORTS",0
"459",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA348","B5",2001,"442933000","TRANSPORTS",0
"460",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA349","B5",2002,"491397352","TRANSPORTS",0
"461",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA350","B5",2003,"190456448","TRANSPORTS",76859873
"462",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA351","B5",2004,"160985054","TRANSPORTS",-6487453
"463",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA352","B5",2005,"73299313","TRANSPORTS",-63746152
"464",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA353","B5",2006,"17003525","TRANSPORTS",-66209787
"465",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA354","B5",2007,"20609898","TRANSPORTS",NA
"466",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA355","B5",2008,"35083923","TRANSPORTS",2453799
"467",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA356","B5",2009,"21168670","TRANSPORTS",31985282
"468",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA357","B5",2010,"41972248","TRANSPORTS",NA
"469",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA358","B5",2011,"39918426","TRANSPORTS",NA
"470",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA359","B5",2012,"136392207","TRANSPORTS",NA
"471",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA360","B5",2013,"73184379","TRANSPORTS",NA
"472",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA361","B5",2014,"112441597","TRANSPORTS",NA
"473",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA362","B5",2015,"210926116","TRANSPORTS",NA
"474",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA363","B5",2016,"140330059","TRANSPORTS",NA
"475",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA364","B5",2017,"231671826","TRANSPORTS",NA
"476",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA365","B5",2018,"388252220","TRANSPORTS",NA
"477",11,"S9","AMSA, ex CNA","NON VIE","non","non",1972,"CA366","B5",2019,"450149090","TRANSPORTS",NA
"478",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA367","B1",2017,"396052","ACCIDENTS CORPORELS",0
"479",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA368","B1",2018,"229368094","ACCIDENTS CORPORELS",NA
"480",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA369","B1",2019,"806633571","ACCIDENTS CORPORELS",NA
"481",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA370","B2",2017,"92146595","AUTOMOBILE",NA
"482",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA371","B2",2018,"618562433","AUTOMOBILE",NA
"483",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA372","B2",2019,"1136946901","AUTOMOBILE",NA
"484",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA373","B3",2017,"13519054","INCENDIE & AD",0
"485",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA374","B3",2018,"222696886","INCENDIE & AD",NA
"486",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA375","B3",2019,"390757999","INCENDIE & AD",NA
"487",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA376","B4",2017,"6343308","RESPONSABILITE CIVILE GENERALE",0
"488",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA377","B4",2018,"45681000","RESPONSABILITE CIVILE GENERALE",0
"489",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA378","B4",2019,"74241650","RESPONSABILITE CIVILE GENERALE",0
"490",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA379","B5",2017,"861606","TRANSPORTS",0
"491",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA380","B5",2018,"12424706","TRANSPORTS",0
"492",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA381","B5",2019,"19945499","TRANSPORTS",NA
"493",12,"S10","ATLANTA","NON VIE","non","non",2017,"CA382","B6",2019,"9395321","AUTRES RISQUES DIVERS",0
"494",18,"S13","ATLAS","NON VIE","non","non",2003,"CA494","B1",2004,"214427138","ACCIDENTS CORPORELS",NA
"495",18,"S13","ATLAS","NON VIE","non","non",2003,"CA495","B1",2005,"448731451","ACCIDENTS CORPORELS",NA
"496",18,"S13","ATLAS","NON VIE","non","non",2003,"CA496","B1",2006,"1055071332","ACCIDENTS CORPORELS",NA
"497",18,"S13","ATLAS","NON VIE","non","non",2003,"CA497","B1",2007,"1179528602","ACCIDENTS CORPORELS",-1026164
"498",18,"S13","ATLAS","NON VIE","non","non",2003,"CA498","B1",2008,"682648202","ACCIDENTS CORPORELS",819187780
"499",18,"S13","ATLAS","NON VIE","non","non",2003,"CA499","B1",2009,"260113136","ACCIDENTS CORPORELS",NA
"500",18,"S13","ATLAS","NON VIE","non","non",2003,"CA500","B1",2010,"106155625","ACCIDENTS CORPORELS",NA
"501",18,"S13","ATLAS","NON VIE","non","non",2003,"CA501","B1",2011,"137453391","ACCIDENTS CORPORELS",NA
"502",18,"S13","ATLAS","NON VIE","non","non",2003,"CA502","B1",2012,"200886836","ACCIDENTS CORPORELS",NA
"503",18,"S13","ATLAS","NON VIE","non","non",2003,"CA503","B1",2013,"219258272","ACCIDENTS CORPORELS",NA
"504",18,"S13","ATLAS","NON VIE","non","non",2003,"CA504","B1",2014,"201789512","ACCIDENTS CORPORELS",NA
"505",18,"S13","ATLAS","NON VIE","non","non",2003,"CA505","B1",2015,"465410473","ACCIDENTS CORPORELS",NA
"506",18,"S13","ATLAS","NON VIE","non","non",2003,"CA506","B1",2016,"946375908","ACCIDENTS CORPORELS",NA
"507",18,"S13","ATLAS","NON VIE","non","non",2003,"CA507","B1",2017,"1111651650","ACCIDENTS CORPORELS",NA
"508",18,"S13","ATLAS","NON VIE","non","non",2003,"CA508","B1",2018,"893178106","ACCIDENTS CORPORELS",NA
"509",18,"S13","ATLAS","NON VIE","non","non",2003,"CA509","B1",2019,"965353278","ACCIDENTS CORPORELS",NA
"510",18,"S13","ATLAS","NON VIE","non","non",2003,"CA510","B2",2004,"1325484780","AUTOMOBILE",NA
"511",18,"S13","ATLAS","NON VIE","non","non",2003,"CA511","B2",2005,"1512268736","AUTOMOBILE",NA
"512",18,"S13","ATLAS","NON VIE","non","non",2003,"CA512","B2",2006,"1338025506","AUTOMOBILE",NA
"513",18,"S13","ATLAS","NON VIE","non","non",2003,"CA513","B2",2007,"1218001037","AUTOMOBILE",NA
"514",18,"S13","ATLAS","NON VIE","non","non",2003,"CA514","B2",2008,"1496357428","AUTOMOBILE",294400846
"515",18,"S13","ATLAS","NON VIE","non","non",2003,"CA515","B2",2009,"2029603712","AUTOMOBILE",NA
"516",18,"S13","ATLAS","NON VIE","non","non",2003,"CA516","B2",2010,"1820932621","AUTOMOBILE",NA
"517",18,"S13","ATLAS","NON VIE","non","non",2003,"CA517","B2",2011,"1014325796","AUTOMOBILE",NA
"518",18,"S13","ATLAS","NON VIE","non","non",2003,"CA518","B2",2012,"1874270427","AUTOMOBILE",NA
"519",18,"S13","ATLAS","NON VIE","non","non",2003,"CA519","B2",2013,"1962314381","AUTOMOBILE",NA
"520",18,"S13","ATLAS","NON VIE","non","non",2003,"CA520","B2",2014,"2033814907","AUTOMOBILE",NA
"521",18,"S13","ATLAS","NON VIE","non","non",2003,"CA521","B2",2015,"2718346406","AUTOMOBILE",NA
"522",18,"S13","ATLAS","NON VIE","non","non",2003,"CA522","B2",2016,"3608640537","AUTOMOBILE",NA
"523",18,"S13","ATLAS","NON VIE","non","non",2003,"CA523","B2",2017,"3051296100","AUTOMOBILE",NA
"524",18,"S13","ATLAS","NON VIE","non","non",2003,"CA524","B2",2018,"3214224454","AUTOMOBILE",NA
"525",18,"S13","ATLAS","NON VIE","non","non",2003,"CA525","B2",2019,"2409577713","AUTOMOBILE",NA
"526",18,"S13","ATLAS","NON VIE","non","non",2003,"CA526","B3",2004,"3365672","INCENDIE & AD",NA
"527",18,"S13","ATLAS","NON VIE","non","non",2003,"CA527","B3",2005,"2195523","INCENDIE & AD",0
"528",18,"S13","ATLAS","NON VIE","non","non",2003,"CA528","B3",2006,"1608169","INCENDIE & AD",0
"529",18,"S13","ATLAS","NON VIE","non","non",2003,"CA529","B3",2007,"4549955","INCENDIE & AD",-134836
"530",18,"S13","ATLAS","NON VIE","non","non",2003,"CA530","B3",2008,"1690690","INCENDIE & AD",198514
"531",18,"S13","ATLAS","NON VIE","non","non",2003,"CA531","B3",2009,"8711083","INCENDIE & AD",0
"532",18,"S13","ATLAS","NON VIE","non","non",2003,"CA532","B3",2010,"10250330","INCENDIE & AD",0
"533",18,"S13","ATLAS","NON VIE","non","non",2003,"CA533","B3",2011,"14732366","INCENDIE & AD",0
"534",18,"S13","ATLAS","NON VIE","non","non",2003,"CA534","B3",2012,"11713318","INCENDIE & AD",NA
"535",18,"S13","ATLAS","NON VIE","non","non",2003,"CA535","B3",2013,"27565601","INCENDIE & AD",0
"536",18,"S13","ATLAS","NON VIE","non","non",2003,"CA536","B3",2014,"25991869","INCENDIE & AD",NA
"537",18,"S13","ATLAS","NON VIE","non","non",2003,"CA537","B3",2015,"124111757","INCENDIE & AD",NA
"538",18,"S13","ATLAS","NON VIE","non","non",2003,"CA538","B3",2016,"17656299","INCENDIE & AD",NA
"539",18,"S13","ATLAS","NON VIE","non","non",2003,"CA539","B3",2017,"112272675","INCENDIE & AD",0
"540",18,"S13","ATLAS","NON VIE","non","non",2003,"CA540","B3",2018,"77597238","INCENDIE & AD",0
"541",18,"S13","ATLAS","NON VIE","non","non",2003,"CA541","B3",2019,"101335078","INCENDIE & AD",0
"542",18,"S13","ATLAS","NON VIE","non","non",2003,"CA542","B4",2004,"31351893","RESPONSABILITE CIVILE GENERALE",0
"543",18,"S13","ATLAS","NON VIE","non","non",2003,"CA543","B4",2005,"681622978","RESPONSABILITE CIVILE GENERALE",NA
"544",18,"S13","ATLAS","NON VIE","non","non",2003,"CA544","B4",2006,"30121025","RESPONSABILITE CIVILE GENERALE",0
"545",18,"S13","ATLAS","NON VIE","non","non",2003,"CA545","B4",2007,"34794369","RESPONSABILITE CIVILE GENERALE",-134836
"546",18,"S13","ATLAS","NON VIE","non","non",2003,"CA546","B4",2008,"26380412","RESPONSABILITE CIVILE GENERALE",198514
"547",18,"S13","ATLAS","NON VIE","non","non",2003,"CA547","B4",2009,"-703813590","RESPONSABILITE CIVILE GENERALE",0
"548",18,"S13","ATLAS","NON VIE","non","non",2003,"CA548","B4",2010,"21526383","RESPONSABILITE CIVILE GENERALE",0
"549",18,"S13","ATLAS","NON VIE","non","non",2003,"CA549","B4",2011,"29429299","RESPONSABILITE CIVILE GENERALE",0
"550",18,"S13","ATLAS","NON VIE","non","non",2003,"CA550","B4",2012,"40970278","RESPONSABILITE CIVILE GENERALE",NA
"551",18,"S13","ATLAS","NON VIE","non","non",2003,"CA551","B4",2013,"39892476","RESPONSABILITE CIVILE GENERALE",0
"552",18,"S13","ATLAS","NON VIE","non","non",2003,"CA552","B4",2014,"35297049","RESPONSABILITE CIVILE GENERALE",NA
"553",18,"S13","ATLAS","NON VIE","non","non",2003,"CA553","B4",2015,"79834542","RESPONSABILITE CIVILE GENERALE",NA
"554",18,"S13","ATLAS","NON VIE","non","non",2003,"CA554","B4",2016,"109523244","RESPONSABILITE CIVILE GENERALE",NA
"555",18,"S13","ATLAS","NON VIE","non","non",2003,"CA555","B4",2017,"71430056","RESPONSABILITE CIVILE GENERALE",0
"556",18,"S13","ATLAS","NON VIE","non","non",2003,"CA556","B4",2018,"101112889","RESPONSABILITE CIVILE GENERALE",0
"557",18,"S13","ATLAS","NON VIE","non","non",2003,"CA557","B4",2019,"71785234","RESPONSABILITE CIVILE GENERALE",0
"558",18,"S13","ATLAS","NON VIE","non","non",2003,"CA558","B5",2004,"1731610","TRANSPORTS",0
"559",18,"S13","ATLAS","NON VIE","non","non",2003,"CA559","B5",2005,"5640680","TRANSPORTS",NA
"560",18,"S13","ATLAS","NON VIE","non","non",2003,"CA560","B5",2006,"2148781","TRANSPORTS",NA
"561",18,"S13","ATLAS","NON VIE","non","non",2003,"CA561","B5",2007,"1268881","TRANSPORTS",-83544
"562",18,"S13","ATLAS","NON VIE","non","non",2003,"CA562","B5",2008,"2954484","TRANSPORTS",1084420
"563",18,"S13","ATLAS","NON VIE","non","non",2003,"CA563","B5",2009,"10307019","TRANSPORTS",NA
"564",18,"S13","ATLAS","NON VIE","non","non",2003,"CA564","B5",2010,"6267050","TRANSPORTS",NA
"565",18,"S13","ATLAS","NON VIE","non","non",2003,"CA565","B5",2011,"1165563","TRANSPORTS",NA
"566",18,"S13","ATLAS","NON VIE","non","non",2003,"CA566","B5",2012,"6061233","TRANSPORTS",NA
"567",18,"S13","ATLAS","NON VIE","non","non",2003,"CA567","B5",2013,"14643808","TRANSPORTS",NA
"568",18,"S13","ATLAS","NON VIE","non","non",2003,"CA568","B5",2014,"20081695","TRANSPORTS",NA
"569",18,"S13","ATLAS","NON VIE","non","non",2003,"CA569","B5",2015,"19157214","TRANSPORTS",NA
"570",18,"S13","ATLAS","NON VIE","non","non",2003,"CA570","B5",2016,"15419013","TRANSPORTS",NA
"571",18,"S13","ATLAS","NON VIE","non","non",2003,"CA571","B5",2017,"72391408","TRANSPORTS",NA
"572",18,"S13","ATLAS","NON VIE","non","non",2003,"CA572","B5",2018,"108884589","TRANSPORTS",NA
"573",18,"S13","ATLAS","NON VIE","non","non",2003,"CA573","B5",2019,"175110835","TRANSPORTS",NA
"574",18,"S13","ATLAS","NON VIE","non","non",2003,"CA574","B6",2004,"104225612","AUTRES RISQUES DIVERS",0
"575",18,"S13","ATLAS","NON VIE","non","non",2003,"CA575","B6",2005,"87233217","AUTRES RISQUES DIVERS",NA
"576",18,"S13","ATLAS","NON VIE","non","non",2003,"CA576","B6",2006,"92021768","AUTRES RISQUES DIVERS",NA
"577",18,"S13","ATLAS","NON VIE","non","non",2003,"CA577","B6",2007,"133112543","AUTRES RISQUES DIVERS",NA
"578",18,"S13","ATLAS","NON VIE","non","non",2003,"CA577","B6",2007,"133112543","AUTRES RISQUES DIVERS",-1553698
"579",18,"S13","ATLAS","NON VIE","non","non",2003,"CA578","B6",2008,"148393091","AUTRES RISQUES DIVERS",17420931
"580",18,"S13","ATLAS","NON VIE","non","non",2003,"CA579","B6",2009,"74622330","AUTRES RISQUES DIVERS",NA
"581",18,"S13","ATLAS","NON VIE","non","non",2003,"CA580","B6",2011,"112490373","AUTRES RISQUES DIVERS",NA
"582",18,"S13","ATLAS","NON VIE","non","non",2003,"CA581","B6",2012,"72830915","AUTRES RISQUES DIVERS",NA
"583",18,"S13","ATLAS","NON VIE","non","non",2003,"CA582","B6",2013,"75301616","AUTRES RISQUES DIVERS",NA
"584",18,"S13","ATLAS","NON VIE","non","non",2003,"CA583","B6",2014,"62481122","AUTRES RISQUES DIVERS",NA
"585",18,"S13","ATLAS","NON VIE","non","non",2003,"CA584","B6",2015,"5358650","AUTRES RISQUES DIVERS",0
"586",18,"S13","ATLAS","NON VIE","non","non",2003,"CA585","B6",2016,"73590315","AUTRES RISQUES DIVERS",NA
"587",18,"S13","ATLAS","NON VIE","non","non",2003,"CA586","B6",2017,"200740844","AUTRES RISQUES DIVERS",NA
"588",18,"S13","ATLAS","NON VIE","non","non",2003,"CA586","B6",2017,"200740844","AUTRES RISQUES DIVERS",NA
"589",18,"S13","ATLAS","NON VIE","non","non",2003,"CA587","B6",2018,"98022496","AUTRES RISQUES DIVERS",0
"590",18,"S13","ATLAS","NON VIE","non","non",2003,"CA588","B6",2019,"76277518","AUTRES RISQUES DIVERS",NA
"591",18,"S13","ATLAS","NON VIE","non","non",2003,"CA588","B6",2019,"76277518","AUTRES RISQUES DIVERS",1e+05
"592",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA589","B1",2003,"1789038657","ACCIDENTS CORPORELS",NA
"593",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA590","B1",2004,"1474387043","ACCIDENTS CORPORELS",NA
"594",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA591","B1",2005,"2012510786","ACCIDENTS CORPORELS",NA
"595",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA592","B1",2006,"1205346073","ACCIDENTS CORPORELS",NA
"596",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA593","B1",2007,"1351289526","ACCIDENTS CORPORELS",-18682395
"597",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA594","B1",2008,"1898152691","ACCIDENTS CORPORELS",1501299955
"598",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA595","B1",2009,"2408793517","ACCIDENTS CORPORELS",NA
"599",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA596","B1",2010,"2512394116","ACCIDENTS CORPORELS",NA
"600",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA597","B1",2011,"2518106854","ACCIDENTS CORPORELS",NA
"601",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA598","B1",2012,"2756308237","ACCIDENTS CORPORELS",NA
"602",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA599","B1",2013,"3163550456","ACCIDENTS CORPORELS",NA
"603",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA600","B1",2014,"3657259464","ACCIDENTS CORPORELS",NA
"604",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA601","B1",2015,"3835146047","ACCIDENTS CORPORELS",NA
"605",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA602","B1",2016,"3556634057","ACCIDENTS CORPORELS",NA
"606",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA603","B1",2017,"3662237099","ACCIDENTS CORPORELS",NA
"607",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA604","B1",2018,"4065695202","ACCIDENTS CORPORELS",NA
"608",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA605","B1",2019,"3979604687","ACCIDENTS CORPORELS",NA
"609",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA606","B2",2003,"2017664259","AUTOMOBILE",NA
"610",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA607","B2",2004,"1952826339","AUTOMOBILE",NA
"611",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA608","B2",2005,"2543045981","AUTOMOBILE",NA
"612",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA609","B2",2006,"1729431922","AUTOMOBILE",NA
"613",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA610","B2",2007,"1818153762","AUTOMOBILE",-84852570
"614",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA611","B2",2008,"2268085686","AUTOMOBILE",597386755
"615",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA612","B2",2009,"2018184778","AUTOMOBILE",NA
"616",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA613","B2",2010,"2326697199","AUTOMOBILE",NA
"617",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA614","B2",2011,"2012867779","AUTOMOBILE",NA
"618",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA615","B2",2012,"2186118926","AUTOMOBILE",NA
"619",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA616","B2",2013,"2518911242","AUTOMOBILE",NA
"620",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA617","B2",2014,"1156323539","AUTOMOBILE",NA
"621",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA618","B2",2015,"4065750747","AUTOMOBILE",NA
"622",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA619","B2",2016,"4943851438","AUTOMOBILE",NA
"623",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA620","B2",2017,"5194678804","AUTOMOBILE",NA
"624",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA621","B2",2018,"5279397815","AUTOMOBILE",NA
"625",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA622","B2",2019,"5994170510","AUTOMOBILE",NA
"626",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA623","B3",2003,"4012417832","INCENDIE & AD",NA
"627",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA624","B3",2004,"3182345816","INCENDIE & AD",NA
"628",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA625","B3",2005,"980456310","INCENDIE & AD",NA
"629",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA626","B3",2006,"1824819816","INCENDIE & AD",NA
"630",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA627","B3",2007,"1590060642","INCENDIE & AD",-346803256
"631",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA628","B3",2008,"1595019366","INCENDIE & AD",1851889762
"632",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA629","B3",2009,"1334834765","INCENDIE & AD",NA
"633",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA630","B3",2010,"1087637590","INCENDIE & AD",NA
"634",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA631","B3",2011,"790688583","INCENDIE & AD",NA
"635",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA632","B3",2012,"994863364","INCENDIE & AD",NA
"636",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA633","B3",2013,"860311323","INCENDIE & AD",NA
"637",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA634","B3",2014,"297910013","INCENDIE & AD",NA
"638",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA635","B3",2015,"1145197482","INCENDIE & AD",NA
"639",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA636","B3",2016,"2307445932","INCENDIE & AD",NA
"640",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA637","B3",2017,"2751189545","INCENDIE & AD",NA
"641",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA638","B3",2018,"2718829959","INCENDIE & AD",NA
"642",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA639","B3",2019,"2530282443","INCENDIE & AD",NA
"643",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA640","B4",2003,"973330632","RESPONSABILITE CIVILE GENERALE",NA
"644",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA641","B4",2004,"1036683228","RESPONSABILITE CIVILE GENERALE",NA
"645",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA642","B4",2005,"2197142010","RESPONSABILITE CIVILE GENERALE",NA
"646",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA643","B4",2006,"437611585","RESPONSABILITE CIVILE GENERALE",NA
"647",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA644","B4",2007,"459016956","RESPONSABILITE CIVILE GENERALE",NA
"648",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA645","B4",2008,"336161174","RESPONSABILITE CIVILE GENERALE",34924063
"649",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA646","B4",2009,"447206888","RESPONSABILITE CIVILE GENERALE",NA
"650",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA647","B4",2010,"369810332","RESPONSABILITE CIVILE GENERALE",NA
"651",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA648","B4",2011,"196600147","RESPONSABILITE CIVILE GENERALE",NA
"652",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA649","B4",2012,"119085840","RESPONSABILITE CIVILE GENERALE",NA
"653",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA650","B4",2013,"195774343","RESPONSABILITE CIVILE GENERALE",NA
"654",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA651","B4",2014,"3707619644","RESPONSABILITE CIVILE GENERALE",NA
